"treeID","x","y","height_m"
141,712530.6,3910003,5.65700101852417
142,712570.2,3910003,10.157998085022
143,712556.6,3910002.6,4.56999635696411
144,712447.4,3910002.2,18.0270004272461
145,712472.6,3910002.2,5.17900228500366
146,712479.4,3910002.2,7.07699680328369
147,712518.6,3910002.2,6.83700227737427
148,712431.8,3910001.8,8.07099723815918
149,712465.4,3910001.8,5.34899997711182
150,712555,3910001.4,4.44499969482422
151,712577.4,3910001.4,5.27099657058716
152,712476.2,3910001,6.99499988555908
153,712522.6,3910001,7.36600255966187
154,712568.2,3910001,9.07400131225586
155,712512.2,3910000.6,23.8299999237061
156,712552.2,3910000.2,4.64499711990356
157,712441,3909999.8,10.4899988174438
158,712472.6,3909999.8,5.21799659729004
159,712477.8,3909999.8,7.28000116348267
160,712519,3909999.8,7.42300081253052
161,712431,3909999.4,7.55000305175781
162,712528.6,3909999,6.39500284194946
163,712537.4,3909999,8.721999168396
164,712540.2,3909999,9.5709981918335
165,712584.6,3909999,4.215003490448
166,712518.2,3909998.6,7.36199808120728
167,712531.8,3909998.2,7.14699935913086
168,712587.8,3909998.2,4.69800090789795
169,712519.4,3909997.8,7.42600154876709
170,712558.2,3909997.4,5.66800308227539
171,712568.2,3909997.4,8.20199966430664
172,712534.6,3909997,7.93099737167358
173,712563.4,3909997,9.06199741363525
174,712523.4,3909996.6,5.2749981880188
175,712545,3909996.6,7.6469988822937
176,712561.8,3909996.6,8.89099884033203
177,712435,3909996.2,5.40499639511108
178,712442.6,3909996.2,6.34599876403809
179,712536.6,3909995.8,8.79400253295898
180,712549,3909995.8,8.51299858093262
181,712603,3909995.8,2.11900234222412
182,712427.4,3909995.4,8.39800262451172
183,712450.2,3909995.4,10.2250003814697
184,712531.8,3909995.4,7.59400224685669
185,712599.4,3909995.4,7.17399835586548
186,712561.4,3909995,9.04599666595459
187,712564.2,3909995,8.669997215271
188,712595,3909995,7.92600250244141
189,712470.6,3909994.6,3.40699768066406
190,712606.2,3909994.6,2.05900287628174
191,712529.8,3909994.2,5.97200059890747
192,712558.2,3909993.8,5.11400270462036
193,712457,3909993.4,6.97100210189819
194,712437.8,3909993,4.17099857330322
195,712451.8,3909993,11.3179988861084
196,712472.6,3909993,3.42600131034851
197,712523.8,3909993,3.49999809265137
198,712593.8,3909993,7.79499673843384
199,712535,3909992.6,6.98400020599365
200,712560.6,3909992.6,5.85099697113037
201,712611.4,3909992.6,2.10299921035767
202,712443.4,3909992.2,6.96100091934204
203,712539.8,3909992.2,8.10000038146973
204,712582.6,3909992.2,5.70700120925903
205,712613,3909992.2,2.06800293922424
206,712530.2,3909991.8,3.53900074958801
207,712537.4,3909991.8,8.39900207519531
208,712429.4,3909991.4,10.0820016860962
209,712450.2,3909991.4,11.0790023803711
210,712551.4,3909991.4,7.83600330352783
211,712580.2,3909991.4,6.07000064849854
212,712598.2,3909991.4,9.71100234985352
213,712425,3909991,7.36600112915039
214,712433,3909991,6.31500101089478
215,712547.4,3909991,7.36899948120117
216,712575.4,3909991,7.61999988555908
217,712452.6,3909990.6,10.8649978637695
218,712454.2,3909990.6,10.9079990386963
219,712532.6,3909990.6,4.22200298309326
220,712557,3909990.6,5.47100305557251
221,712603.4,3909990.6,3.45600366592407
222,712543.8,3909990.2,6.24499845504761
223,712535.8,3909989.8,7.49300241470337
224,712549.8,3909989.8,7.78900337219238
225,712558.6,3909989.8,5.59100389480591
226,712583.4,3909989.8,6.058997631073
227,712445.8,3909989.4,11.1440000534058
228,712449.4,3909989.4,13.0339975357056
229,712483.8,3909989.4,7.61999607086182
